index,open,high,low,close,volume
20061222,848000,849000,828000,830000,225
20061221,847000,850000,813000,817000,354
20061220,798000,840000,798000,830000,605
20061219,800000,801000,792000,792000,317
20061218,801000,807000,796000,800000,76
20061215,802000,802000,791000,800000,75
20061214,782000,810000,777000,810000,1196
20061213,801000,803000,781000,781000,2612
20061212,793000,803000,791000,801000,838
20061211,792000,800000,792000,793000,86
20061208,791000,799000,781000,791000,140
20061207,789000,800000,789000,795000,180
20061206,800000,800000,795000,800000,131
20061205,809000,809000,795000,796000,202
20061204,810000,810000,797000,797000,125
20061201,810000,810000,794000,809000,179
20061130,784000,810000,784000,810000,217
20061129,797000,797000,784000,784000,106
20061128,809000,809000,778000,780000,220
20061127,784000,797000,779000,792000,244
20061124,797000,801000,781000,791000,149
20061123,800000,809000,792000,792000,159
20061122,809000,811000,790000,800000,437
20061121,786000,803000,770000,800000,384
20061120,824000,829000,790000,791000,308
20061117,835000,838000,810000,810000,244
20061116,812000,841000,808000,826000,360
20061115,850000,855000,822000,822000,384
20061114,921000,937000,853000,860000,455
20061113,948000,985000,920000,931000,178
20061110,916000,1050000,902000,947000,283
20061109,873000,922000,871000,917000,275
20061108,856000,880000,856000,873000,161
20061107,870000,875000,850000,875000,165
20061106,838000,860000,819000,839000,191
20061103,803000,840000,803000,838000,123
20061102,783000,840000,783000,814000,273
20061101,714000,809000,714000,775000,175
20061031,810000,810000,805000,809000,56
20061030,809000,810000,798000,809000,88
20061027,809000,809000,800000,809000,79
20061026,781000,809000,781000,809000,122
20061025,790000,810000,790000,794000,181
20061024,844000,844000,790000,790000,111
20061023,778000,845000,778000,844000,112
20061020,804000,815000,779000,808000,239
20061019,747000,775000,738000,770000,239
20061018,745000,768000,721000,768000,259
20061017,732000,739000,717000,717000,44
20061016,718000,731000,717000,719000,25
20061013,749000,749000,705000,731000,137
20061012,716000,722000,709000,721000,120
20061011,707000,731000,707000,716000,112
20061010,705000,750000,705000,710000,163
20061009,795000,810000,695000,710000,326
20061004,710000,719000,705000,711000,150
20061002,710000,730000,710000,715000,84
20060929,703000,710000,703000,710000,157
20060928,704000,712000,703000,703000,60
20060927,701000,720000,701000,705000,290
20060926,716000,719000,704000,704000,77
20060925,720000,720000,690000,708000,46
20060922,698000,709000,696000,708000,94
20060921,696000,710000,690000,695000,706
20060920,710000,717000,694000,701000,148
20060919,692000,698000,692000,694000,44
20060918,691000,695000,690000,691000,340
20060915,690000,699000,689000,691000,235
20060914,710000,725000,690000,690000,867
20060913,720000,735000,710000,710000,58
20060912,740000,810000,700000,710000,1003
20060911,711000,715000,710000,710000,165
20060908,715000,725000,709000,710000,607
20060907,703000,730000,700000,710000,2180
20060906,699000,701000,699000,700000,189
20060905,694000,700000,693000,699000,118
20060904,695000,700000,694000,694000,105
20060901,693000,706000,692000,694000,122
20060831,693000,708000,693000,699000,349
20060830,694000,704000,694000,695000,212
20060829,694000,706000,694000,694000,103
20060828,700000,700000,687000,694000,195
20060825,699000,705000,693000,694000,180
20060824,700000,700000,694000,695000,360
20060823,700000,708000,694000,695000,273
20060822,707000,711000,707000,708000,433
20060821,700000,706000,700000,700000,204
20060818,700000,709000,700000,700000,160
20060817,700000,710000,696000,696000,366
20060816,705000,709000,700000,700000,159
20060814,704000,708000,693000,693000,93
20060811,696000,720000,692000,692000,187
20060810,693000,709000,686000,709000,218
20060809,710000,735000,682000,692000,228
20060808,692000,708000,692000,708000,241
20060807,700000,700000,692000,692000,537
20060804,692000,707000,692000,702000,46
20060803,681000,709000,681000,692000,88
20060802,697000,710000,686000,695000,149
20060801,714000,714000,693000,697000,206
20060731,710000,714000,690000,693000,74
20060728,679000,709000,679000,705000,82
20060727,675000,716000,675000,705000,370
20060726,674000,683000,667000,673000,151
20060725,670000,690000,670000,678000,216
20060724,671000,673000,665000,670000,161
20060721,719000,719000,673000,689000,148
20060720,681000,719000,681000,719000,295
20060719,695000,695000,652000,680000,360
20060718,652000,698000,652000,667000,938
20060714,681000,693000,579000,675000,387
20060713,679000,682000,670000,681000,2243
20060712,672000,688000,671000,679000,343
20060711,670000,689000,670000,672000,110
20060710,679000,692000,665000,690000,219
20060707,678000,678000,669000,673000,42
20060706,687000,687000,665000,678000,64
20060705,686000,689000,666000,687000,35
20060704,664000,694000,662000,671000,30
20060703,655000,699000,655000,673000,80
20060630,709000,709000,681000,687000,179
20060629,686000,687000,670000,678000,250
20060628,679000,680000,670000,677000,1154
20060627,671000,683000,667000,671000,56
20060626,695000,695000,671000,675000,438
20060623,664000,689000,636000,666000,291
20060622,641000,700000,627000,664000,805
20060621,633000,648000,615000,626000,813
20060620,653000,668000,638000,639000,40
20060619,656000,686000,656000,664000,287
20060616,679000,690000,679000,686000,481
20060615,672000,673000,661000,668000,1220
20060614,671000,690000,662000,670000,1851
20060613,689000,699000,670000,671000,716
20060612,704000,704000,671000,680000,1321
20060609,692000,708000,687000,690000,1013
20060608,691000,709000,690000,692000,753
20060607,700000,724000,685000,690000,131
20060605,712000,712000,700000,701000,71
20060602,719000,719000,700000,700000,59
20060601,713000,728000,700000,700000,86
20060530,722000,733000,711000,713000,1306
20060529,725000,736000,717000,721000,90
20060526,800000,800000,723000,723000,49
20060525,717000,739000,717000,739000,81
20060524,722000,739000,722000,739000,46
20060523,705000,757000,705000,722000,215
20060522,716000,743000,710000,742000,1606
20060519,762000,762000,716000,721000,61
20060518,716000,719000,701000,713000,103
20060517,717000,735000,717000,721000,55
20060516,726000,726000,712000,714000,41
20060515,724000,725000,700000,710000,3371
20060512,724000,725000,721000,724000,1266
20060511,725000,737000,724000,736000,522
20060510,724000,736000,724000,724000,128
20060509,725000,728000,724000,725000,470
20060508,730000,732000,722000,731000,83
20060504,726000,736000,724000,730000,409
20060503,728000,737000,724000,732000,238
20060502,740000,749000,730000,730000,39
20060428,736000,755000,725000,725000,49
20060427,726000,749000,726000,739000,76
20060426,724000,740000,724000,739000,23
20060425,735000,747000,724000,726000,7539
20060424,732000,747000,724000,725000,136
20060421,747000,766000,731000,746000,60
20060420,736000,750000,735000,747000,96
20060419,717000,729000,717000,729000,2560
20060418,730000,730000,716000,717000,127
20060417,726000,745000,710000,714000,255
20060414,717000,745000,710000,745000,163
20060413,713000,734000,713000,732000,201
20060412,703000,724000,703000,710000,17
20060411,710000,798000,710000,713000,136
20060410,725000,725000,711000,723000,296
20060407,797000,797000,717000,729000,389
20060406,693000,745000,693000,729000,329
20060405,688000,710000,686000,710000,13
20060404,672000,719000,670000,703000,1356
20060403,674000,674000,665000,671000,1467
20060331,665000,685000,665000,672000,3504
20060330,656000,675000,656000,670000,3913
20060329,661000,680000,661000,673000,3513
20060328,679000,679000,660000,663000,526
20060327,630000,652000,630000,652000,311
20060324,620000,660000,620000,644000,778
20060323,639000,639000,621000,638000,332
20060322,616000,624000,616000,622000,435
20060321,610000,616000,607000,614000,557
20060320,612000,622000,612000,621000,262
20060317,604000,613000,604000,612000,1804
20060316,600000,613000,600000,611000,284
20060315,596000,610000,596000,610000,299
20060314,608000,608000,594000,594000,173
20060313,600000,624000,600000,610000,1379
20060310,625000,625000,603000,614000,235
20060309,620000,639000,610000,610000,590
20060308,594000,623000,594000,607000,162
20060307,619000,633000,601000,601000,183
20060306,606000,639000,606000,639000,138
20060303,640000,640000,607000,610000,280
20060302,613000,645000,613000,640000,107
20060228,627000,648000,620000,620000,113
20060227,624000,645000,617000,645000,131
20060224,635000,645000,610000,616000,74
20060223,608000,625000,608000,625000,164
20060222,599000,607000,595000,601000,3051
20060221,637000,637000,599000,599000,114
20060220,591000,630000,591000,613000,224
20060217,604000,606000,600000,603000,110
20060216,587000,611000,587000,604000,139
20060215,607000,607000,583000,600000,368
20060214,620000,620000,601000,601000,109
20060213,584000,604000,584000,600000,1180
20060210,575000,608000,575000,600000,930
20060209,577000,582000,572000,580000,713
20060208,575000,594000,574000,580000,362
20060207,585000,586000,581000,582000,274
20060206,576000,593000,576000,585000,145
20060203,585000,596000,585000,585000,393
20060202,585000,602000,585000,597000,171
20060201,591000,598000,585000,590000,435
20060131,590000,599000,588000,593000,361
20060127,590000,607000,579000,594000,500
20060126,592000,606000,582000,585000,188
20060125,634000,635000,592000,592000,649
20060124,633000,699000,630000,630000,295
20060123,621000,699000,621000,632000,633
20060120,625000,633000,609000,621000,300
20060119,650000,650000,622000,634000,318
20060118,645000,645000,610000,630000,326
20060117,609000,637000,609000,620000,404
20060116,609000,629000,608000,628000,331
20060113,603000,613000,595000,609000,231
20060112,616000,620000,603000,603000,1611
20060111,600000,640000,596000,623000,943
20060110,592000,610000,585000,600000,628
20060109,595000,595000,582000,592000,368
20060106,618000,618000,602000,602000,428
20060105,578000,630000,578000,618000,955
20060104,579000,579000,570000,578000,566
20060103,558000,571000,558000,570000,315
20060102,575000,580000,559000,559000,736
20051229,572000,580000,571000,574000,370
20051228,583000,583000,557000,580000,235
20051227,588000,588000,568000,575000,288
20051226,577000,577000,570000,570000,284
20051223,568000,569000,550000,569000,397
20051222,576000,580000,565000,567000,711
20051221,572000,585000,572000,576000,794
20051220,582000,582000,577000,577000,55
20051219,562000,587000,562000,582000,74
20051216,590000,599000,582000,582000,112
20051215,581000,590000,580000,590000,402
20051214,568000,580000,568000,580000,646
20051213,565000,578000,564000,574000,483
20051212,564000,578000,564000,574000,457
20051209,563000,566000,558000,560000,979
20051208,575000,580000,559000,559000,960
20051207,569000,578000,569000,574000,1199
20051206,567000,590000,567000,578000,846
20051205,579000,579000,573000,578000,691
20051202,568000,578000,568000,572000,351
20051201,582000,587000,568000,568000,668
20051130,570000,585000,570000,580000,718
20051129,577000,588000,566000,566000,814
20051128,595000,595000,582000,583000,80
20051125,584000,598000,584000,595000,190
20051124,578000,590000,574000,590000,249
20051123,567000,589000,566000,585000,259
20051122,571000,579000,566000,566000,289
20051121,586000,586000,561000,571000,84
20051118,600000,600000,578000,586000,246
20051117,574000,577000,565000,577000,198
20051116,571000,580000,570000,578000,258
20051115,591000,600000,581000,581000,219
20051114,590000,605000,590000,600000,393
20051111,600000,612000,600000,605000,1132
20051110,598000,598000,585000,593000,849
20051109,580000,590000,562000,590000,651
20051108,552000,574000,552000,574000,875
20051107,560000,562000,555000,562000,661
20051104,555000,565000,555000,561000,786
20051103,566000,566000,553000,555000,537
20051102,555000,567000,555000,567000,711
20051101,552000,579000,552000,555000,210
20051031,562000,569000,547000,569000,347
20051028,562000,562000,540000,544000,532
20051027,561000,595000,560000,560000,415
20051026,572000,586000,572000,573000,113
20051025,588000,588000,572000,572000,304
20051024,583000,588000,562000,569000,402
20051021,572000,598000,572000,583000,265
20051020,565000,574000,558000,572000,205
20051019,552000,575000,552000,553000,551
20051018,555000,586000,555000,570000,289
20051017,598000,598000,565000,565000,312
20051014,590000,590000,573000,575000,343
20051013,576000,630000,567000,567000,717
20051012,618000,625000,588000,588000,429
20051011,618000,618000,586000,618000,271
20051010,582000,614000,580000,609000,272
20051007,574000,605000,565000,565000,826
20051006,581000,589000,572000,574000,399
20051005,647000,647000,595000,600000,515
20051004,588000,647000,566000,647000,694
20050930,596000,614000,562000,563000,423
20050929,615000,623000,595000,615000,172
20050928,555000,630000,551000,630000,701
20050927,525000,550000,510000,550000,574
20050926,509000,540000,509000,539000,1000
20050923,513000,513000,502000,502000,425
20050922,521000,521000,510000,513000,362
20050921,534000,535000,518000,522000,309
20050920,521000,530000,521000,529000,288
20050916,509000,535000,498000,518000,3349
20050915,509000,510000,493500,506000,409
20050914,501000,510000,491500,503000,194
20050913,501000,509000,500000,501000,185
20050912,495500,510000,495500,506000,606
20050909,496500,500000,493500,495500,2195
20050908,503000,503000,490500,490500,1349
20050907,509000,523000,501000,503000,630
20050906,515000,539000,506000,512000,386
20050905,504000,519000,503000,509000,61
20050902,527000,527000,504000,509000,1468
20050901,500000,511000,500000,511000,688
20050831,504000,510000,498000,500000,322
20050830,540000,540000,497000,504000,405
20050829,512000,517000,495000,500000,391
20050826,529000,535000,516000,517000,70
20050825,520000,523000,511000,520000,329
20050824,550000,550000,530000,535000,303
20050823,530000,550000,530000,544000,98
20050822,514000,529000,511000,529000,161
20050819,497000,510000,495000,505000,95
20050818,504000,514000,495000,497500,618
20050817,510000,520000,510000,514000,86
20050816,528000,528000,510000,510000,226
20050812,519000,521000,514000,518000,748
20050811,514000,532000,514000,521000,312
20050810,515000,550000,515000,521000,149
20050809,543000,543000,513000,525000,63
20050808,534000,650000,534000,543000,190
20050805,535000,597000,535000,585000,264
20050804,499500,525000,495000,525000,354
20050803,491500,493000,490000,490000,80
20050802,486000,497500,486000,497500,199
20050801,485000,495500,485000,495000,761
20050729,480000,500000,480000,495000,257
20050728,475000,489500,475000,488000,132
20050727,461000,490000,461000,490000,878
20050726,470000,478000,470000,475000,202
20050725,484500,485000,464500,464500,562
20050722,485000,485000,480000,480000,545
20050721,485000,485000,476500,485000,705
20050720,483000,485000,481500,485000,652
20050719,481500,485000,478500,485000,395
20050718,484500,485000,473500,479000,160
20050715,483500,485000,483500,484500,141
20050714,470500,485000,470500,481000,538
20050713,473000,481000,473000,480500,47
20050712,484500,484500,467000,473000,416
20050711,485000,495000,485000,485000,135
20050708,496000,500000,484000,485000,111
20050707,472000,483500,472000,480000,231
20050706,489500,489500,480000,480000,100
20050705,461500,490000,461500,490000,312
20050704,464000,482000,463500,471500,289
20050701,470000,482000,468500,478500,447
20050630,490000,490500,474500,480000,450
20050629,468500,490000,468500,478000,352
20050628,441000,463500,441000,459000,216
20050627,437500,441000,437500,441000,208
20050624,443000,452000,438500,452000,286
20050623,442500,444000,440000,443000,281
20050622,440000,450000,433000,450000,320
20050621,436000,437000,428000,435000,495
20050620,435000,435000,426000,429000,428
20050617,447500,459500,440000,440500,66
20050616,448000,448000,442500,447500,159
20050615,440000,446000,438000,438000,173
20050614,440000,450000,439500,445000,127
20050613,438000,438000,433000,435000,316
20050610,458000,458000,438000,438000,186
20050609,435000,445000,435000,444500,1294
20050608,430000,448000,425000,440000,748
20050607,427500,430000,425000,430000,887
20050603,427500,428000,425000,427500,488
20050602,430000,430000,425000,427500,300
20050601,429000,429000,425000,428000,294
20050531,427000,429000,427000,429000,169
20050530,426000,434500,426000,427000,188
20050527,411000,434500,411000,425000,3694
20050526,419500,420000,414500,420000,277
20050525,419500,419500,410000,419500,250
20050524,416000,420000,416000,420000,230
20050523,405500,418500,405500,416000,75
20050520,419000,420000,410000,410000,506
20050519,416500,420000,414000,420000,240
20050518,419000,420000,406500,406500,128
20050517,404000,419500,404000,409000,99
20050516,408500,418500,408000,414000,67
20050513,407000,416000,407000,414000,81
20050512,420000,420000,413500,413500,526
20050511,418000,428000,417000,426000,121
20050510,428000,432000,419000,419000,32
20050509,456000,456000,425000,425000,124
20050506,435000,437500,422000,436000,39
20050504,416000,433000,416000,431500,30
20050503,427500,434000,426500,426500,34
20050502,426000,439000,424000,436000,37
20050429,421000,428000,418500,426000,67
20050428,430000,435000,418000,421000,140
20050427,446500,447000,422000,422500,143
20050426,449000,449000,436000,438000,28
20050425,420500,454000,420500,449000,114
20050422,440000,440000,427000,427000,18
20050421,426000,434000,425500,434000,20
20050420,453000,453000,428000,428000,160
20050419,439500,446500,433500,435000,118
20050418,441500,441500,430000,436000,123
20050415,453000,453000,436000,450000,419
20050414,460000,472500,442000,442000,517
20050413,486000,486000,467500,468000,81
20050412,463000,475000,463000,469000,79
20050411,462500,470000,460000,470000,145
20050408,463000,467500,463000,465000,110
20050407,455000,470000,455000,470000,110
20050406,453500,469500,448500,463500,149
20050404,463500,465000,461500,462500,73
20050401,477500,477500,463000,470000,566
20050331,539000,539000,472000,477500,929
20050330,460000,474500,460000,473500,47
20050329,475000,476500,455500,467500,496
20050328,490000,494000,482000,483000,159
20050325,500000,500000,486500,497000,174
20050324,501000,507000,485500,501000,356
20050323,486500,486500,470500,485500,72
20050322,470500,494000,466500,486500,246
20050321,530000,538000,478000,480000,405
20050318,538000,538000,496000,508000,443
20050317,516000,530000,479000,513000,212
20050316,488500,500000,468000,497500,183
20050315,499000,499000,465000,490000,127
20050314,461500,500000,461500,500000,238
20050311,477000,483000,460000,480000,475
20050310,445000,481000,438500,466500,780
20050309,418500,485000,418500,445000,319
20050308,447500,447500,425000,428500,131
20050307,430000,446000,410500,446000,159
20050304,430000,447000,425000,425500,322
20050303,403000,444500,403000,430000,507
20050302,400500,405000,395500,403000,190
20050228,408500,415000,396000,406000,140
20050225,412500,412500,392000,408500,441
20050224,386500,429500,386500,429500,516
20050223,394000,394000,385500,386500,94
20050222,385500,394000,384000,394000,117
20050221,401000,401000,388500,389000,195
20050218,384500,403000,381000,401000,328
20050217,399500,399500,381500,390000,7854
20050216,377500,390000,377500,385500,128
20050215,374500,386500,374500,386000,274
20050214,371000,398000,371000,386000,126
20050211,379500,379500,370000,375000,173
20050207,377500,391000,371000,381000,702
20050204,371000,379500,368000,377500,241
20050203,383500,384000,373500,376000,2103
20050202,398500,398500,384000,384000,98
20050201,380500,389000,380500,384000,247
20050131,400000,400000,382000,399000,350
20050128,365500,366000,356000,365000,364
20050127,349000,357000,349000,356000,215
20050126,341000,349000,341000,349000,404
20050125,354500,354500,346000,349500,92
20050124,357000,360000,347000,356000,184
20050121,354000,357000,351000,357000,214
20050120,350500,351000,341000,351000,218
20050119,340500,351000,340500,350500,132
